802390,Piplanarayanwar (NP),3656,455,23
802391,Pandhurna (M),3658,455,23
802392,Lakhnadon (NP),3659,456,23
802393,Seoni (M),3664,456,23
802394,Barghat (NP),3665,456,23
802396,Waraseoni (M + OG),3669,457,23
802397,Balaghat (M),3672,457,23
802398,Baihar (NP),3674,457,23
802399,Malajkhand (M),3674,457,23
802400,Lanji (NP),3676,457,23
802401,Guna (M),3677,458,23
802402,Raghogarh -Vijaypur (M),3679,458,23
802403,Kumbhraj (NP),3681,458,23
802404,Aron (NP),3682,458,23
802405,Chachaura-Binaganj (NP),3683,458,23
802406,Isagarh (NP),3684,459,23
802407,Chanderi (M),3685,459,23
802408,Ashoknagar (M),3686,459,23
802409,Mungaoli (NP + OG),3688,459,23
802410,Khand(Bansagar) (NP),3689,460,23
802411,Beohari (NP),3689,460,23
802412,Jaisinghnagar (NP),3690,460,23
802413,Shahdol (M),3691,460,23
802414,Burhar (NP),3691,460,23
802415,Dhanpuri (Nargada Hari Dafai) (M),3691,460,23
802416,Bijuri (M),3693,461,23
802417,Kotma (M),3693,461,23
802418,Pasan (M),3694,461,23
802419,Anuppur (M),3694,461,23
802420,Jaithari (NP),3695,461,23
802421,Amarkantak (NP),3696,461,23
802422,Rampur Naikin (NP),3697,462,23
802423,Churhat (NP),3698,462,23
802424,Sidhi (M),3699,462,23
802425,Majhauli (NP),3701,462,23
802426,Singrauli (M Corp.),3705,463,23
802427,Thandla (NP),3706,464,23
802428,Petlawad (NP),3707,464,23
802429,Jhabua (M),3709,464,23
802430,Ranapur (NP),3710,464,23
802431,Bhavra (NP),3711,465,23
802432,Jobat (NP),3712,465,23
802433,Alirajpur (M),3713,465,23
802434,Chhanera (NP),3714,466,23
802435,Khandwa (M Corp.),3716,466,23
802436,Omkareshwar (NP),3717,466,23
802437,Mundi (NP),3717,466,23
802438,Pandhana (NP),3718,466,23
802439,Burhanpur (M Corp.),3719,467,23
802441,Nepanagar (M),3721,467,23
802442,Rapar (M),3723,468,24
802443,Bhachau (M),3724,468,24
802444,Anjar (M),3725,468,24
802445,Bhuj (M + OG),3726,468,24
802446,Mandvi (M),3729,468,24
802447,Gandhidham (M),3731,468,24
802448,Tharad (M),3733,469,24
802449,Dhanera (M),3734,469,24
802450,Palanpur (M + OG),3739,469,24
802451,Deesa (M),3740,469,24
802452,Bhabhar (M),3742,469,24
802453,Thara (M),3743,469,24
802454,Radhanpur (M),3745,470,24
802455,Sidhpur (M + OG),3746,470,24
802456,Patan (M + OG),3747,470,24
802457,Harij (M),3748,470,24
802458,Chanasma (M),3750,470,24
802459,Kheralu (M),3752,471,24
802460,Unjha (M),3753,471,24
802461,Visnagar (M + OG),3754,471,24
802462,Vadnagar (M),3755,471,24
802463,Vijapur (M + OG),3756,471,24
802464,Mahesana (M + OG),3757,471,24
802465,Kadi (M + OG),3759,471,24
802466,Khedbrahma (M),3760,472,24
802467,Vadali (M),3762,472,24
802468,Idar (M + OG),3763,472,24
802469,Himatnagar (M),3766,472,24
802470,Prantij (M),3767,472,24
802471,Talod (M),3768,472,24
802472,Modasa (M),3769,472,24
802473,Bayad (M),3772,472,24
802474,Chhatral (INA),3773,473,24
802475,Kalol (M + OG),3773,473,24
802476,Kalol (INA),3773,473,24
802477,Mansa (M),3774,473,24
802478,Pethapur (M),3775,473,24
802479,Gandhinagar (NA + OG),3775,473,24
802480,Dehgam (M),3776,473,24
802481,Viramgam (M),3779,474,24
802482,Sanand (M + OG),3780,474,24
802483,Ahmadabad Cantonment (CB),3781,474,24
802484,Ahmadabad (M Corp.) (Part),3781,474,24
802485,Bareja (M),3782,474,24
802486,Dholka (M + OG),3783,474,24
802487,Bavla (M + OG),3784,474,24
802488,Barwala (M),3786,474,24
802489,Dhandhuka (M),3787,474,24
802490,Halvad (M),3788,475,24
802491,Dhrangadhra (M),3789,475,24
802492,Patdi (M),3790,475,24
802493,Surendranagar Dudhrej (M),3792,475,24
802494,Wadhwan (M),3792,475,24
802495,Thangadh (M),3794,475,24
802496,Chotila (M),3794,475,24
802497,Limbdi (M),3797,475,24
802498,Maliya (M),3798,476,24
802499,Morvi (M + OG),3799,476,24
802500,Wankaner (M),3801,476,24
802501,Rajkot (M Corp. + OG),3803,476,24
802502,Lodhika (INA),3804,476,24
802503,Jasdan (M),3806,476,24
802504,Gondal (M),3807,476,24
802505,Bhayavadar (M),3809,476,24
802506,Upleta (M),3809,476,24
802507,Dhoraji (M),3810,476,24
802508,Jetpur Navagadh (M),3811,476,24
802509,Okha (M),3812,477,24
802510,Dwarka (M),3812,477,24
802511,Salaya (M),3813,477,24
802512,Khambhalia (M),3813,477,24
802513,Sikka (M),3814,477,24
802514,GSFC (Motikhavdi Sikka) (INA),3814,477,24
802515,Reliance Complex (INA),3814,477,24
802516,Jamnagar (M Corp. + OG),3814,477,24
802517,Dhrol (M),3816,477,24
802518,Kalavad (M),3817,477,24
802519,Raval (M),3819,477,24
802520,Bhanvad (M),3820,477,24
802521,Jamjodhpur (M),3821,477,24
802522,Porbandar (M + OG),3822,478,24
802523,Chhaya (M),3822,478,24
802524,Ranavav (M),3823,478,24
802525,Kutiyana (M),3824,478,24
802526,Bantwa (M),3825,479,24
802527,Manavadar (M),3825,479,24
802528,Vanthali (M),3826,479,24
802529,Junagadh (M Corp.),3827,479,24
802530,Visavadar (M),3829,479,24
802531,Keshod (M),3831,479,24
802532,Mangrol (M + OG),3832,479,24
802533,Chorvad (M),3833,479,24
802534,Talala (M),3834,479,24
802535,Veraval (M + OG),3835,479,24
802536,Sutrapada (M),3836,479,24
802537,Kodinar (M),3837,479,24
802538,Una (M),3838,479,24
802539,Babra (M),3840,480,24
802540,Lathi (M),3841,480,24
802541,Damnagar (M),3841,480,24
802542,Amreli (M + OG),3843,480,24
802543,Bagasara (M),3844,480,24
802544,Chalala (M),3845,480,24
802545,Savarkundla (M),3846,480,24
802546,Jafrabad (M),3848,480,24
802547,Rajula (M),3849,480,24
802548,Botad (M),3850,481,24
802549,Vallabhipur (M),3851,481,24
802550,Gadhada (M),3852,481,24
802551,Bhavnagar (M Corp. + OG),3854,481,24
802552,Sihor (M),3856,481,24
802553,Gariadhar (M),3857,481,24
802554,Palitana (M),3858,481,24
802555,Talaja (M),3859,481,24
802556,Alang-Sosiya (INA),3859,481,24
802557,Mahuva (M + OG),3860,481,24
802558,Sojitra (M),3862,482,24
802559,Umreth (M),3863,482,24
802560,Boriavi (M),3864,482,24
802561,Ode (M),3864,482,24
802562,Anand (M + OG),3864,482,24
802563,Vallabh Vidyanagar (M),3864,482,24
802564,Karamsad (M),3864,482,24
802565,Vithal Udyognagar (INA),3864,482,24
802566,Petlad (M),3865,482,24
802567,Khambhat (M + OG),3866,482,24
802568,Borsad (M),3867,482,24
802569,Vasna Borsad (INA),3867,482,24
802570,Anklav (M),3868,482,24
802571,Kapadvanj (M),3869,483,24
802572,Balasinor (M),3871,483,24
802573,Kathlal (M),3872,483,24
802574,Mehmedabad (M),3873,483,24
802575,Kheda (M),3874,483,24
802576,Nadiad (M + OG),3876,483,24
802577,Chaklasi (M),3876,483,24
802578,Kanjari (M),3876,483,24
802579,Mahudha (M),3877,483,24
802580,Thasra (M),3878,483,24
802581,Dakor (M + OG),3878,483,24
802582,Santrampur (M),3881,484,24
802583,Lunawada (M),3882,484,24
802584,Shehera (M),3883,484,24
802585,Godhra (M),3885,484,24
802588,Halol (M + OG),3888,484,24
802589,Jhalod (M),3891,485,24
802590,Dohad (M + OG),3893,485,24
802591,Devgadbaria (M),3895,485,24
802592,Savli (M),3897,486,24
802593,Nandesari (INA),3898,486,24
802594,Petro-Chemical Complex (INA),3898,486,24
802595,GSFC Complex (INA),3898,486,24
802596,Vadodara (M Corp. + OG),3898,486,24
802597,Por-Ramangamdi (INA),3898,486,24
802598,Vaghodia (INA),3899,486,24
802599,Chhota Udaipur (M),3901,486,24
802600,Dabhoi (M),3905,486,24
802601,Padra (M + OG),3906,486,24
802602,Karjan (M),3907,486,24
802603,Rajpipla (M),3910,487,24
802604,Jambusar (M),3913,488,24
802605,Amod (M),3914,488,24
802606,Bharuch (INA),3916,488,24
802607,Bharuch (M),3916,488,24
802608,Anklesvar (M + OG),3918,488,24
802609,Anklesvar (INA),3918,488,24
802610,Panoli (INA),3918,488,24
802611,Valia - Jhagadia (GNFC Scooter Project Area) (INA),3920,488,24
802612,Valia (Naldhari) (INA),3920,488,24
802613,Saputara (NA),3921,489,24
802614,Navsari (M + OG),3922,490,24
802615,Vijalpor (M),3923,490,24
802616,Gandevi (M),3924,490,24
802617,Bilimora (M),3924,490,24
802618,Valsad (M + OG),3927,491,24
802619,Valsad (INA),3927,491,24
802620,Dharampur (M),3928,491,24
802621,Pardi (M),3929,491,24
802622,Vapi (M),3929,491,24
802623,Vapi (INA),3929,491,24
802624,Sarigam (INA),3931,491,24
802625,Umbergaon (M),3931,491,24
802626,Umbergaon (INA),3931,491,24
802627,Tarsadi (M),3933,492,24
802629,Surat (M Corp.) (Part),3937,492,24
802630,Hajira (INA),3938,492,24
802631,Magdalla (INA),3938,492,24
802632,Sachin (INA),3938,492,24
802633,Kansad (M),3938,492,24
802634,Bardoli (M),3940,492,24
802635,Songadh (M),3944,493,24
802636,Vyara (M),3945,493,24
802637,Diu (M CI),3947,494,25
802638,Daman (M CI),3948,495,25
802639,Silvassa (M CI),3949,496,26
802640,Talode (M Cl),3952,497,27
802641,Shahade (M Cl),3953,497,27
802642,Nandurbar (M Cl),3954,497,27
802643,Nawapur (M Cl),3955,497,27
802644,Shirpur-Warwade (M Cl) ,3956,498,27
802645,Dondaicha-Warwade(M Cl) ,3957,498,27
802646,Dhule (M Corp.) ,3959,498,27
802647,Chopda (M Cl) ,3960,499,27
802648,Yawal (M Cl) ,3961,499,27
802649,Faizpur (M Cl),3961,499,27
802650,Savda (M Cl) ,3962,499,27
802651,Raver (M Cl) ,3962,499,27
802652,Bhusawal (M Cl) ,3965,499,27
802653,Jalgaon (M Corp.),3966,499,27
802654,Erandol (M Cl),3967,499,27
802655,Dharangaon (M Cl) ,3968,499,27
802656,Amalner (M Cl) ,3969,499,27
802657,Parola (M Cl),3970,499,27
802658,Bhadgaon (M Cl),3971,499,27
802659,Chalisgaon(M Cl),3972,499,27
802660,Pachora (M Cl) ,3973,499,27
802661,Jamner (M Cl) ,3974,499,27
802662,Jalgaon (Jamod) (M Cl),3975,500,27
802663,Shegaon (M Cl),3977,500,27
802664,Nandura (M Cl + OG),3978,500,27
802665,Malkapur (M Cl),3979,500,27
802666,Khamgaon (M Cl),3981,500,27
802667,Mehkar (M Cl),3982,500,27
802668,Chikhli (M Cl),3983,500,27
802669,Buldana (M Cl),3984,500,27
802670,Deulgaon Raja (M Cl),3985,500,27
802671,Sindkhed Raja (M Cl),3986,500,27
802672,Lonar (M Cl),3987,500,27
802673,Telhara (M Cl),3988,501,27
802674,Akot (M Cl),3989,501,27
802675,Balapur (M Cl),3990,501,27
802676,Akola (M Corp.),3991,501,27
802677,Murtijapur (M Cl),3992,501,27
802678,Patur (M Cl),3993,501,27
802679,Mangrulpir (M Cl),3996,502,27
802680,Karanja (M Cl),3997,502,27
802681,Washim (M Cl),3999,502,27
802682,Risod (M Cl),4000,502,27
802683,Chikhaldara (M Cl) ,4002,503,27
802684,Anjangaon (M Cl),4003,503,27
802685,Achalpur (M Cl),4004,503,27
802686,Chandurbazar (M Cl),4005,503,27
802687,Morshi (M Cl),4006,503,27
802688,Warud (M Cl),4007,503,27
802689,Shendurjana (M Cl),4007,503,27
802690,Amravati (M Corp.),4009,503,27
802691,Daryapur Banosa (M Cl) ,4011,503,27
802692,Chandur Railway (M Cl),4013,503,27
802693,Dattapur Dhamangaon (M Cl),4014,503,27
802694,Arvi (M Cl),4017,504,27
802695,Sindi (M Cl),4018,504,27
802696,Wardha (M Cl),4019,504,27
802697,Pulgaon (M Cl),4020,504,27
802698,Deoli (M Cl),4020,504,27
802699,Hinganghat (M Cl),4021,504,27
802700,Mowad (M Cl),4023,505,27
802701,Narkhed (M Cl),4023,505,27
802702,Katol (M Cl),4024,505,27
802703,Kalameshwar (M Cl) ,4025,505,27
802704,Mohpa (M Cl),4025,505,27
802705,Savner (M Cl),4026,505,27
802706,Khapa (M Cl),4026,505,27
802707,Ramtek (M Cl),4028,505,27
802708,Kamptee (M Cl),4030,505,27
802709,Kamptee (CB),4030,505,27
802710,Nagpur (M Corp.),4032,505,27
802711,Umred (M Cl),4034,505,27
802712,Tumsar (M Cl),4037,506,27
802713,Bhandara (M Cl),4039,506,27
802714,Pauni (M Cl),4042,506,27
802715,Tirora (M Cl),4044,507,27
802716,Gondiya (M Cl),4046,507,27
802717,Desaiganj (M Cl),4052,508,27
802718,Gadchiroli (M Cl),4057,508,27
802719,Warora (M Cl),4064,509,27
802720,Brahmapuri (M Cl),4067,509,27
802721,Bhadravati (M Cl),4070,509,27
802722,Chandrapur (M Cl),4071,509,27
802723,Mul (M Cl),4072,509,27
802724,Ballarpur (M Cl),4074,509,27
802725,Rajura (M Cl),4077,509,27
802726,Ner (M Cl),4079,510,27
802727,Yavatmal (M Cl),4082,510,27
802728,Darwha (M Cl),4083,510,27
802729,Digras (M Cl),4084,510,27
802730,Pusad (M Cl),4085,510,27
802731,Umarkhed (M Cl),4086,510,27
802732,Ghatanji (M Cl),4089,510,27
802733,Pandharkaoda (M Cl),4090,510,27
802734,Wani (M Cl),4094,510,27
802735,Kinwat (M Cl),4096,511,27
802736,Hadgaon (M Cl),4098,511,27
802737,Nanded Waghala (M Corp.),4100,511,27
802738,Mudkhed (M Cl),4101,511,27
802739,Bhokar (M Cl),4102,511,27
802740,Peth Umri (M Cl),4103,511,27
802741,Dharmabad (M Cl),4104,511,27
802742,Kundalwadi (M Cl),4105,511,27
802743,Biloli (M Cl),4105,511,27
802744,Loha (M Cl),4107,511,27
802745,Kandhar (M Cl),4108,511,27
802746,Mukhed (M Cl),4109,511,27
802747,Deglur (M Cl),4110,511,27
802748,Hingoli (M Cl),4112,512,27
802749,Kalamnuri (M Cl),4114,512,27
802750,Basmath (M Cl),4115,512,27
802751,Sailu (M Cl),4116,513,27
802752,Jintur (M Cl),4117,513,27
802753,Parbhani (M Cl),4118,513,27
802754,Manwath (M Cl),4119,513,27
802755,Pathri (M Cl),4120,513,27
802756,Sonpeth (M Cl),4121,513,27
802757,Gangakhed (M Cl),4122,513,27
802758,Purna (M Cl),4124,513,27
802759,Bhokardan (M Cl),4125,514,27
802760,Jalna (M Cl),4127,514,27
802761,Ambad (M Cl),4129,514,27
802762,Partur (M Cl),4131,514,27
802763,Kannad (M Cl),4133,515,27
802764,Sillod (M Cl),4135,515,27
802765,Aurangabad (M Corp.),4137,515,27
802766,Aurangabad (CB),4137,515,27
802767,Khuldabad (M Cl),4138,515,27
802768,Vaijapur (M Cl),4139,515,27
802769,Gangapur (M Cl),4140,515,27
802770,Paithan (M Cl),4141,515,27
802771,Satana (M Cl),4145,516,27
802772,Malegaon (M Corp. + OG),4146,516,27
802773,Nandgaon (M Cl),4147,516,27
802774,Manmad (M Cl),4147,516,27
802775,Trimbak (M Cl),4151,516,27
802776,Nashik (M Corp.),4152,516,27
802777,Deolali (CB),4152,516,27
802778,Bhagur (M Cl),4152,516,27
802779,Igatpuri (M Cl),4153,516,27
802780,Sinnar (M Cl),4154,516,27
802781,Yevla (M Cl),4156,516,27
802782,Dahanu (M Cl),4158,517,27
802783,Jawhar (M Cl),4160,517,27
802784,Palghar (M Cl),4163,517,27
802785,Vasai-Virar City (M Corp),4164,517,27
802786,Mira-Bhayandar (M Corp.),4165,517,27
802787,Thane (M Corp.),4165,517,27
802788,Navi Mumbai (M Corp.),4165,517,27
802789,Bhiwandi Nizampur (M Corp.),4166,517,27
802790,Kalyan-Dombivli (M Corp.),4168,517,27
802791,Ulhasnagar (M Corp.),4169,517,27
802792,Badlapur (M Cl),4170,517,27
802793,Ambarnath(M Cl),4170,517,27
802794,Greater Mumbai (M Corp.) (Part),99999,518,27
802795,Uran (M Cl),4172,520,27
802796,Panvel (M Cl),4173,520,27
802797,Matheran (M Cl),4174,520,27
802798,Karjat (M Cl),4174,520,27
802799,Khopoli (M Cl),4175,520,27
802800,Pen (M Cl),4176,520,27
802801,Alibag (M Cl),4177,520,27
802802,Murud Janjira (M Cl),4178,520,27
802803,Roha Ashtami (M Cl),4179,520,27
802804,Shrivardhan (M Cl),4183,520,27
802805,Mahad (M Cl),4185,520,27
802806,Junnar (M Cl),4187,521,27
802807,Shirur (M Cl),4189,521,27
802808,Alandi (M Cl),4190,521,27
802809,Talegaon Dabhade (M Cl),4191,521,27
802810,Lonavala (M Cl),4191,521,27
802811,Pimpri Chinchwad (M Corp.),4193,521,27
802812,Dehu Road (CB),4193,521,27
802813,Pune (CB),4194,521,27
802814,Pune (M Corp.),4194,521,27
802815,Kirkee (CB),4194,521,27
802816,Daund (M Cl),4195,521,27
802817,Sasvad (M Cl),4196,521,27
802818,Jejuri (M Cl),4196,521,27
802819,Bhor (M Cl),4198,521,27
802820,Baramati (M Cl),4199,521,27
802821,Indapur (M Cl),4200,521,27
802822,Sangamner (M Cl),4202,522,27
802823,Kopargaon (M Cl),4203,522,27
802824,Shirdi (NP),4204,522,27
802825,Rahta Pimplas (M Cl),4204,522,27
802826,Shrirampur (M Cl),4205,522,27
802827,Pathardi (M Cl),4208,522,27
802828,Ahmadnagar (M Corp.),4209,522,27
802829,Ahmadnagar (CB),4209,522,27
802830,Rahuri (M Cl),4210,522,27
802831,Deolali Pravara (M Cl),4210,522,27
802832,Shrigonda (M Cl),4212,522,27
802833,Georai (M Cl),4218,523,27
802834,Manjlegaon (M Cl),4219,523,27
802835,Bid (M Cl),4221,523,27
802836,Kaij (NP),4222,523,27
802837,Dharur (M Cl),4223,523,27
802838,Parli (M Cl),4224,523,27
802839,Ambejogai (M Cl),4225,523,27
802840,Latur (M Cl),4226,524,27
802841,Ahmadpur (M Cl),4228,524,27
802842,Ausa (M Cl),4232,524,27
802843,Nilanga (M Cl),4233,524,27
802844,Udgir (M Cl),4235,524,27
802845,Paranda (M Cl),4236,525,27
802846,Bhum (M Cl) ,4237,525,27
802847,Kalamb (M Cl),4239,525,27
802848,Osmanabad (M Cl),4240,525,27
802849,Tuljapur (M Cl),4241,525,27
802850,Naldurg (M Cl),4241,525,27
802851,Murum (M Cl),4243,525,27
802852,Umarga (M Cl),4243,525,27
802853,Karmala (M Cl),4244,526,27
802854,Kurduvadi (M Cl),4245,526,27
802855,Barshi (M Cl),4246,526,27
802856,Solapur (M Corp.) ,4247,526,27
802857,Pandharpur (M Cl),4249,526,27
802858,Sangole (M Cl),4251,526,27
802859,Mangalvedhe (M Cl),4252,526,27
802860,Akkalkot (M Cl),4254,526,27
802861,Maindargi (M Cl),4254,526,27
802862,Dudhani (M Cl),4254,526,27
802863,Mahabaleshwar (M Cl),4255,527,27
802864,Panchgani (M Cl),4255,527,27
802865,Wai (M Cl),4256,527,27
802866,Phaltan (M Cl),4258,527,27
802867,Mhaswad (M Cl),4259,527,27
802868,Rahimatpur (M Cl),4261,527,27
802869,Satara (M Cl),4262,527,27
802870,Karad (M Cl),4265,527,27
802871,Malkapur (NP),4265,527,27
802872,Dapoli Camp (NP) ,4267,528,27
802873,Khed (M Cl),4268,528,27
802874,Chiplun (M Cl),4269,528,27
802875,Ratnagiri (M Cl),4271,528,27
802876,Rajapur (M Cl),4274,528,27
802877,Kankavli (NP),4277,529,27
802878,Malwan (M Cl),4278,529,27
802879,Vengurla (M Cl),4279,529,27
802880,Sawantwadi (M Cl),4281,529,27
802882,Panhala (M Cl),4284,530,27
802883,Vadgaon Kasba (M Cl),4285,530,27
802884,Ichalkaranji (M Cl),4285,530,27
802885,Jaysingpur (M Cl),4286,530,27
802886,Kurundvad (M Cl),4286,530,27
802887,Kolhapur (M Corp.),4287,530,27
802888,Kagal (M Cl),4290,530,27
802889,Murgud (M Cl),4290,530,27
802890,Gadhinglaj (M Cl),4293,530,27
802891,Uran Islampur (M Cl),4296,531,27
802892,Ashta (M Cl),4296,531,27
802893,Vita (M Cl),4299,531,27
802894,Tasgaon (M Cl),4301,531,27
802895,Sangli Miraj Kupwad (M Corp.),4302,531,27
802896,Adilabad (M),4306,532,28
802897,Kagaznagar (M),4318,532,28
802898,Bhainsa (M),4339,532,28
802899,Nirmal (M),4344,532,28
802900,Bellampalle (M) (Part),4349,532,28
802901,Mandamarri (M),4352,532,28
802902,Mancherial (M + OG),4354,532,28
802903,Armur (M + OG),4360,533,28
802904,Nizamabad (M Corp.),4368,533,28
802905,Bodhan (M),4370,533,28
802906,Kamareddy (M),4390,533,28
802907,Ramagundam (M + OG) (Part),4399,534,28
802908,Jagtial (M + OG),4414,534,28
802909,Koratla (M),4416,534,28
802910,Metpalle (M),4417,534,28
802911,Karimnagar (M Corp. + OG) (Part),4428,534,28
802912,Sircilla (M + OG),4435,534,28
802913,Medak (M + OG),4456,535,28
802914,Siddipet (M + OG),4459,535,28
802915,Zahirabad (M + OG),4474,535,28
802916,Sadasivpet (M + OG),4490,535,28
802917,Sangareddy (M + OG),4492,535,28
802918,GHMC (M Corp.) (Part),4494,535,28
802919,Secunderabad (CB),4499,536,28
802920,Vicarabad (M),4530,537,28
802921,Tandur (M),4534,537,28
802922,Mahbubnagar (M + OG),4568,538,28
802923,Narayanpet (NP),4570,538,28
802924,Wanaparthy (M),4595,538,28
802925,Gadwal (M + OG),4603,538,28
802926,Bhongir (M),4628,539,28
802927,Suryapet (M + OG),4638,539,28
802928,Nalgonda (M + OG),4646,539,28
802929,Miryalaguda (M + OG),4664,539,28
802930,Warangal (M.Corp. + OG) (Part),4677,540,28
802931,Jangaon (M),4699,540,28
802932,Manugur (M),4727,541,28
802933,Palwancha (M),4737,541,28
802934,Kothagudem (M),4738,541,28
802935,Yellandu (M + OG),4740,541,28
802936,Sathupalle (NP),4751,541,28
802937,Khammam (M + OG) (Part),4756,541,28
802938,Palasa Kasibugga (M),4775,542,28
802939,Ichchapuram (M),4778,542,28
802940,Rajam (NP),4796,542,28
802941,Amadalavalasa (M),4798,542,28
802942,Srikakulam (M + OG) (Part),4802,542,28
802943,Parvathipuram (M),4812,543,28
802944,Bobbili (M),4816,543,28
802945,Salur (M),4817,543,28
802946,Vizianagaram (M + OG),4836,543,28
802947,GVMC (Part),4861,544,28
802948,Bheemunipatnam (M + OG),4865,544,28
802949,Anakapalle (M),4871,544,28
802950,Tuni (M),4890,545,28
802951,Peddapuram (M),4903,545,28
802952,Rajahmundry (M Corp. + OG) (Part),4906,545,28
802953,Samalkot (M),4910,545,28
802954,Pithapuram (M + OG),4911,545,28
802955,Kakinada (M Corp. + OG) (Part),4913,545,28
802956,Mandapeta (M + OG),4920,545,28
802957,Ramachandrapuram (M),4924,545,28
802958,Amalapuram (M),4941,545,28
802959,Kovvur (M),4958,546,28
802960,Nidadavole (M),4960,546,28
802961,Tadepalligudem (M + OG),4961,546,28
802962,Eluru (M Corp. + OG),4966,546,28
802963,Tanuku (M + OG),4972,546,28
802964,Bhimavaram (M + OG),4984,546,28
802965,Narasapur (M),4987,546,28
802966,Palacole (M + OG),4988,546,28
802967,Jaggaiahpet (M),4991,547,28
802968,Nuzvid (M),5003,547,28
802969,Vijayawada (M Corp.) (Part),5010,547,28
802970,Gudivada (M),5021,547,28
802971,Pedana (M),5030,547,28
802972,Machilipatnam (M),5034,547,28
802973,Macherla (M),5040,548,28
802974,Piduguralla (NP),5047,548,28
802975,Tadepalle (M + OG),5054,548,28
802976,Mangalagiri (M + OG),5055,548,28
802977,Sattenapalle (M),5058,548,28
802978,Vinukonda (M + OG),5062,548,28
802979,Narasaraopet (M + OG),5067,548,28
802980,Chilakaluripet (M),5070,548,28
802981,Guntur (M Corp. + OG),5074,548,28
802982,Tenali (M),5078,548,28
802983,Ponnur (M),5084,548,28
802984,Bapatla (M),5093,548,28
802985,Repalle (M),5096,548,28
802986,Markapur (M),5115,549,28
802987,Chirala (M + OG) (Part),5123,549,28
802988,Ongole (M + OG) (Part),5138,549,28
802989,Kandukur (M),5148,549,28
802990,Kavali (M + OG),5158,550,28
802991,Nellore (M Corp. + OG),5177,550,28
802992,Gudur (M + OG) (Part),5184,550,28
802993,Venkatagiri (M + OG),5187,550,28
802994,Badvel (M) (Part),5210,551,28
802995,Proddatur (M + OG),5214,551,28
802996,Jammalamadugu (NP),5215,551,28
802997,Pulivendla (M),5219,551,28
802998,Kadapa (M Corp. + OG) (Part),5226,551,28
802999,Rayachoti (M),5239,551,28
803000,Rajampet (NP + OG),5246,551,28
803001,Yemmiganur (M),5254,552,28
803002,Kurnool (M Corp. + OG) (Part),5258,552,28
803003,Adoni (M + OG),5271,552,28
803004,Nandyal (M + OG),5284,552,28
803005,Dhone (NP),5289,552,28
803006,Rayadurg (M),5305,553,28
803007,Guntakal (M),5309,553,28
803008,Tadpatri (M),5313,553,28
803009,Anantapur (M Corp. + OG) (Part),5330,553,28
803010,Dharmavaram (M),5336,553,28
803011,Kadiri (M),5343,553,28
803012,Hindupur (M),5364,553,28
803013,Srikalahasti (M),5378,554,28
803014,Tirupati (M Corp. + OG) (Part),5375,554,28
803015,Madanapalle (M + OG),5392,554,28
803016,Nagari (M),5406,554,28
803017,Puttur (M),5407,554,28
803018,Punganur (M),5415,554,28
803019,Chittoor (M + OG),5421,554,28
803020,Palamaner (M + OG) (Part),5417,554,28
803021,Nipani  (CMC),5433,555,29
803022,Sadalgi (TP),5433,555,29
803023,Chikodi (TMC),5433,555,29
803024,Athni (TMC + OG),5434,555,29
803025,Kudchi (TP),5435,555,29
803026,Raybag (TP),5435,555,29
803027,Mudalgi (TMC),5436,555,29
803028,Konnur (TP),5436,555,29
803029,Gokak Falls (NAC),5436,555,29
803030,Gokak (CMC),5436,555,29
803031,Sankeshwar (TMC),5437,555,29
803032,Hukeri (TP),5437,555,29
803033,Belgaum (M Corp. + OG),5438,555,29
803034,Belgaum Cantonment (CB),5438,555,29
803035,Khanapur (TP),5439,555,29
803036,Bail Hongal (TMC),5440,555,29
803037,Saundatti-Yellamma (TMC),5441,555,29
803038,Ramdurg (TMC + OG),5442,555,29
803039,Mahalingpur (TMC),99999,556,29
803040,Terdal (TMC),5443,556,29
803041,Jamkhandi (CMC),5443,556,29
803042,Rabkavi Banhatti (CMC),5443,556,29
803043,Bilgi (TP),5444,556,29
803044,Mudhol (TMC),5445,556,29
803045,Kerur (TP),5446,556,29
803046,Badami (TMC),5446,556,29
803047,Guledgudda (TMC),5446,556,29
803048,Bagalkot (CMC),5447,556,29
803049,Hungund (TP),5448,556,29
803050,Ilkal (CMC),5448,556,29
803051,Bijapur (CMC),5449,557,29
803052,Indi (TMC),5450,557,29
803053,Sindgi (TMC),5451,557,29
803054,Basavana Bagevadi (TMC),5452,557,29
803055,Muddebihal (TMC),5453,557,29
803056,Talikota (TMC),5453,557,29
803057,Basavakalyan (CMC),5454,558,29
803058,Bhalki (TMC),5455,558,29
803059,Aurad (TP),5456,558,29
803060,Bidar (CMC + OG),5457,558,29
803061,Homnabad (TMC),5458,558,29
803062,Chitgoppa (TMC),5458,558,29
803063,Mudgal (TP),5459,559,29
803064,Lingsugur (TMC),5459,559,29
803065,Hatti Gold Mines(NAC),5459,559,29
803066,Devadurga (TMC),5460,559,29
803067,Raichur (CMC),5461,559,29
803068,Manvi (TMC),5462,559,29
803069,Sindhnur (CMC),5463,559,29
803070,Yelbarga (TP),5464,560,29
803071,Kushtagi (TMC),5465,560,29
803072,Gangawati (CMC + OG),5466,560,29
803073,Koppal (CMC),5467,560,29
803074,Nargund (TMC),5468,561,29
803075,Ron (TMC),5469,561,29
803076,Gajendragarh (TMC),5469,561,29
803077,Naregal (TP),5469,561,29
803078,Gadag-Betigeri (CMC),5470,561,29
